fraudulent,employment_type,required_experience,required_education,company_profile_length,description_length,requirements_length,benefits_length,industry_SWOE,function_SWOE,from_US,money_in_title,mentions_salary,telecommuting,has_company_logo,has_questions,has_email,has_phone,has_url,has_fraud_bigram,has_legit_bigram
0,Full-time,Associate,Unspecified,87,96,57,35,-2.186507503,-3.981639589,1,0,0,0,1,0,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,78,123,103,0,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,0,119,110,0,-2.823138472,-2.898919407,1,0,0,0,0,1,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,176,806,0,0,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,1,1
0,Unspecified,Unspecified,Unspecified,0,125,153,0,-2.823138472,-2.898919407,1,0,0,0,0,1,0,0,0,0,0
0,Full-time,Mid-Senior level,Unspecified,74,123,57,56,-2.712959913,-3.981639589,1,0,0,0,1,0,0,0,0,0,1
0,Full-time,Director,Unspecified,402,268,155,30,-2.498791322,-2.898919407,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Associate,Bachelor's Degree,91,371,74,0,-5.60491141,-3.549243538,1,0,0,0,1,1,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,136,101,0,0,-2.823138472,-2.898919407,0,0,0,0,1,0,1,0,0,0,1
0,Part-time,Unspecified,Unspecified,0,32,6,0,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,0,1,0
0,Full-time,Entry level,High School or equivalent,88,171,91,0,-7.612026365,-2.853301252,1,0,0,0,1,0,0,0,0,1,0
0,Full-time,Entry level,High School or equivalent,88,156,79,0,-3.815002963,-2.853301252,0,0,0,0,1,0,0,0,0,1,0
0,Full-time,Mid-Senior level,Unspecified,0,151,116,131,-9.996358046,-3.981639589,0,0,0,0,1,1,0,0,1,0,1
0,Full-time,Mid-Senior level,Unspecified,77,204,115,68,-2.628724992,-2.898919407,0,0,0,0,0,0,0,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,127,331,59,134,-2.849472949,-2.391780105,0,0,1,0,1,1,0,0,0,0,0
0,Unspecified,Entry level,High School or equivalent,121,183,49,69,-2.498791322,-2.853301252,1,0,0,0,1,1,0,0,0,1,1
0,Unspecified,Unspecified,Unspecified,8,82,38,35,-2.823138472,-2.898919407,0,0,0,0,1,1,1,0,1,1,0
0,Full-time,Mid-Senior level,Unspecified,0,170,113,0,-7.104269424,-2.898919407,1,0,0,0,0,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,0,154,21,61,-2.823138472,-2.898919407,1,0,0,1,0,0,0,0,0,1,1
0,Unspecified,Unspecified,Unspecified,69,118,152,12,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,1,0,1
0,Contract,Unspecified,Bachelor's Degree,9,41,17,3,-9.740450581,-2.898919407,1,0,0,0,1,1,0,0,1,0,0
0,Full-time,Unspecified,Unspecified,165,117,89,46,-3.972869919,-3.981639589,0,0,0,0,1,1,0,0,0,0,0
0,Full-time,Entry level,Bachelor's Degree,128,132,45,33,-9.996358046,-3.549243538,1,0,1,0,1,1,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,74,247,62,132,-2.823138472,-4.382942415,0,0,0,0,1,1,0,0,0,0,0
0,Unspecified,Entry level,Bachelor's Degree,151,158,0,0,-3.352283988,-3.549243538,1,0,1,0,1,1,0,0,0,0,1
0,Contract,Entry level,Bachelor's Degree,0,66,41,0,-5.60491141,-3.981639589,0,0,0,0,0,0,0,0,1,0,0
0,Full-time,Associate,Bachelor's Degree,140,203,21,7,-5.421035692,-2.851360103,1,0,0,0,1,0,0,0,1,0,0
0,Full-time,Entry level,Bachelor's Degree,219,284,352,23,-7.370729443,-3.981639589,1,0,0,0,1,1,0,0,1,0,1
0,Contract,Internship,Unspecified,0,298,12,0,-5.60491141,-2.898919407,1,0,0,1,0,0,0,0,1,0,0
0,Other,Mid-Senior level,Unspecified,398,498,154,1,-2.856609018,-2.851360103,0,0,0,0,1,1,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,199,195,131,52,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Internship,Associate Degree,208,19,0,0,-5.60491141,-2.391780105,1,0,0,0,1,0,0,0,0,0,0
0,Full-time,Associate,Unspecified,0,49,7,0,-3.056588271,-2.970504436,1,0,0,0,0,0,0,0,0,0,0
0,Full-time,Mid-Senior level,Bachelor's Degree,83,107,102,40,-3.992018165,-3.943048543,1,0,0,0,1,0,0,0,1,0,1
0,Full-time,Director,Bachelor's Degree,212,720,0,0,-6.715221103,-2.806386024,0,0,0,0,1,0,1,0,1,0,1
0,Unspecified,Unspecified,Unspecified,12,332,12,15,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,0,0,0
0,Full-time,Not Applicable,Unspecified,69,108,227,131,-9.996358046,-2.898919407,1,0,0,0,1,0,0,0,0,0,1
0,Full-time,Mid-Senior level,High School or equivalent,87,107,0,0,-2.856609018,-4.403047312,0,0,0,0,1,0,1,0,1,0,0
0,Unspecified,Unspecified,Unspecified,345,281,69,201,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,1,0,1
0,Part-time,Associate,Unspecified,135,329,21,0,-9.996358046,-5.797110239,1,0,0,0,1,1,0,0,0,1,1
0,Full-time,Not Applicable,Unspecified,292,636,0,0,-3.972869919,-3.981639589,0,0,0,0,1,1,0,0,0,0,1
0,Contract,Not Applicable,Vocational,0,193,19,0,-2.498791322,-1.458699604,0,0,1,0,0,0,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,0,143,95,0,-2.823138472,-2.898919407,0,0,0,0,0,1,0,0,0,0,0
0,Full-time,Associate,Unspecified,153,344,90,83,-3.056588271,-2.351014509,1,0,0,0,1,0,1,1,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,596,207,143,12,-3.972869919,-3.981639589,0,0,0,0,1,1,0,0,1,0,1
0,Full-time,Executive,Bachelor's Degree,39,933,28,15,-3.769772449,-2.806386024,0,0,1,0,1,1,0,0,1,0,1
0,Contract,Unspecified,Bachelor's Degree,9,32,19,3,-9.740450581,-2.898919407,1,0,0,0,1,0,0,0,1,0,0
0,Full-time,Director,Unspecified,148,180,86,210,-6.427134843,-3.549243538,1,0,0,0,1,0,0,0,0,0,1
0,Full-time,Mid-Senior level,Master's Degree,0,357,96,0,-7.370729443,-2.216166691,0,0,1,0,0,0,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,111,403,234,0,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,0,1,1
0,Unspecified,Unspecified,Unspecified,0,258,65,49,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,0,0
0,Full-time,Unspecified,Unspecified,136,498,0,0,-3.056588271,-2.898919407,0,0,0,0,1,0,0,0,1,0,1
0,Full-time,Associate,Unspecified,0,67,23,24,-2.169675367,-2.898919407,1,0,0,0,0,0,0,0,0,0,1
0,Full-time,Mid-Senior level,Master's Degree,63,66,0,0,-9.996358046,-3.981639589,0,0,1,0,1,1,0,0,0,0,0
0,Full-time,Mid-Senior level,Bachelor's Degree,66,221,58,112,-2.856609018,-4.403047312,0,0,0,1,1,1,0,0,1,1,1
0,Unspecified,Unspecified,Unspecified,0,34,4,13,-2.823138472,-2.898919407,0,0,0,0,0,0,0,0,1,0,0
0,Full-time,Unspecified,Unspecified,453,242,58,0,-2.823138472,-2.391780105,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Associate,Bachelor's Degree,309,81,198,0,-3.972869919,-3.981639589,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,0,173,74,19,-6.787626341,-4.403047312,0,0,0,0,0,1,0,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,199,210,63,50,-3.972869919,-3.981639589,0,0,0,0,1,1,0,0,0,1,1
0,Full-time,Entry level,Unspecified,0,178,0,0,-3.972869919,-2.806386024,0,0,0,0,0,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,321,583,0,0,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,0,0,0
0,Full-time,Not Applicable,Unspecified,88,137,96,180,-3.056588271,-2.898919407,0,0,1,0,1,1,0,0,1,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,402,166,135,33,-2.498791322,-3.549243538,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,222,92,30,32,-3.134094473,-3.549243538,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Mid-Senior level,Certification,142,246,377,18,-3.972869919,-3.981639589,0,0,0,0,1,1,0,0,0,0,0
0,Full-time,Unspecified,Unspecified,56,172,47,61,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,1,0,1
0,Unspecified,Unspecified,Unspecified,0,27,1,1,-2.823138472,-2.898919407,0,0,0,0,0,1,0,0,0,1,0
0,Full-time,Associate,Bachelor's Degree,104,543,235,0,-2.701610506,-2.898919407,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,104,685,203,0,-2.701610506,-2.216166691,0,0,0,0,1,0,0,0,0,0,1
0,Contract,Unspecified,Bachelor's Degree,57,48,120,0,-3.972869919,-3.550086188,0,0,0,0,1,1,0,0,0,0,0
0,Full-time,Mid-Senior level,Unspecified,87,97,88,35,-2.186507503,-2.898919407,1,0,0,0,1,0,0,0,0,0,0
0,Full-time,Mid-Senior level,Bachelor's Degree,147,64,30,8,-2.498791322,-3.981639589,0,0,0,0,1,0,0,0,0,0,1
0,Contract,Entry level,Bachelor's Degree,9,57,15,3,-9.740450581,-5.736378521,1,0,0,0,1,1,0,0,1,0,0
0,Full-time,Executive,Bachelor's Degree,161,259,67,29,-4.209827054,-3.549243538,1,0,0,0,1,1,0,0,1,0,1
0,Unspecified,Unspecified,Unspecified,102,241,0,0,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,66,238,229,9,-2.823138472,-2.391780105,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Associate,Unspecified,113,173,85,19,-3.056588271,-3.780290306,0,0,1,0,1,0,0,0,0,0,1
0,Full-time,Mid-Senior level,Unspecified,0,270,85,0,-2.856609018,-3.549243538,0,0,0,0,0,0,0,0,0,0,1
0,Full-time,Unspecified,Master's Degree,73,35,62,0,-2.701610506,-3.981639589,0,0,0,0,1,0,0,0,0,0,0
0,Full-time,Entry level,High School or equivalent,88,188,129,0,-2.633916062,-2.853301252,1,0,0,0,1,0,0,0,0,1,0
0,Full-time,Mid-Senior level,Bachelor's Degree,153,436,109,83,-3.056588271,-6.897744692,1,0,0,0,1,0,1,1,0,0,1
0,Part-time,Entry level,High School or equivalent,88,135,91,0,-2.169675367,-1.458699604,1,0,0,0,1,0,0,0,0,1,0
0,Unspecified,Unspecified,Unspecified,17,86,7,4,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,0,0
0,Full-time,Unspecified,Master's Degree,73,106,60,0,-2.701610506,-3.981639589,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Mid-Senior level,Master's Degree,108,143,74,106,-4.209827054,-2.391780105,0,0,0,0,1,1,0,0,1,0,1
0,Unspecified,Unspecified,Unspecified,63,62,0,0,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,0,0
0,Full-time,Mid-Senior level,Unspecified,234,202,116,37,-2.823138472,-2.391780105,1,0,0,0,1,0,0,0,0,0,1
0,Full-time,Executive,Bachelor's Degree,75,256,249,63,-7.317348974,-3.549243538,1,0,0,0,1,1,0,0,1,0,1
0,Full-time,Executive,Unspecified,42,274,282,42,-3.972869919,-2.351014509,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,36,91,155,69,-5.60491141,-3.981639589,0,0,0,0,1,0,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,69,14,0,0,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,0,0,0
0,Full-time,Mid-Senior level,Bachelor's Degree,170,159,145,313,-2.712959913,-2.851360103,0,0,1,0,1,1,0,0,1,0,1
0,Full-time,Entry level,Unspecified,113,131,36,83,-3.972869919,-3.981639589,1,0,1,0,1,1,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,33,87,40,0,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,0,0
0,Full-time,Associate,Bachelor's Degree,95,219,69,0,-5.60491141,-3.549243538,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Entry level,High School or equivalent,34,50,37,21,-3.134094473,-6.637161261,1,0,1,0,1,1,0,0,0,0,1
0,Temporary,Associate,Unspecified,150,71,37,0,-3.056588271,-2.853301252,0,0,0,0,1,1,0,0,1,0,0
0,Unspecified,Unspecified,Unspecified,56,48,194,0,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Entry level,High School or equivalent,88,148,105,0,-5.508415548,-2.853301252,1,0,0,0,1,0,0,0,0,1,0
0,Full-time,Unspecified,High School or equivalent,91,36,46,9,-2.823138472,-3.572720143,1,0,1,0,1,0,0,0,0,1,0
0,Full-time,Unspecified,Unspecified,135,302,244,207,-2.856609018,-2.898919407,0,0,0,0,1,0,0,0,1,0,1
0,Unspecified,Unspecified,Unspecified,91,78,67,0,-2.823138472,-2.898919407,0,0,0,0,0,1,0,0,0,0,0
0,Full-time,Entry level,Bachelor's Degree,56,201,120,52,-4.401665189,-3.550086188,0,0,0,0,1,0,0,0,1,0,0
0,Full-time,Mid-Senior level,Unspecified,198,170,236,85,-4.567343235,-1.458699604,0,0,1,0,1,1,0,0,1,0,1
0,Full-time,Unspecified,Unspecified,56,126,366,82,-2.823138472,-4.403047312,0,0,0,0,1,1,0,0,0,0,0
0,Full-time,Not Applicable,Unspecified,179,104,57,6,-5.60491141,-2.391780105,0,0,0,0,1,1,0,0,1,0,1
0,Full-time,Executive,Master's Degree,138,17,101,7,-2.169675367,-5.775604967,1,0,0,0,0,1,0,0,0,0,1
0,Full-time,Unspecified,Bachelor's Degree,321,120,188,169,-2.169675367,-5.775604967,0,0,1,0,1,1,0,0,1,0,1
0,Full-time,Not Applicable,Unspecified,191,149,15,0,-3.972869919,-3.981639589,1,0,0,0,1,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,0,168,0,0,-2.823138472,-2.898919407,0,0,0,0,0,0,0,0,0,0,0
0,Full-time,Associate,Bachelor's Degree,198,269,33,80,-7.104269424,-4.403047312,0,0,0,0,1,1,0,0,1,0,1
0,Full-time,Mid-Senior level,Unspecified,159,102,82,0,-3.934917469,-2.351014509,0,0,1,0,1,1,0,0,0,1,1
0,Full-time,Director,Bachelor's Degree,74,185,114,33,-4.046239381,-5.775604967,1,0,0,0,1,1,0,0,1,1,1
0,Full-time,Entry level,Bachelor's Degree,56,31,20,24,-9.996358046,-2.391780105,0,0,0,0,1,0,0,0,0,0,0
0,Part-time,Internship,Unspecified,0,330,32,5,-2.823138472,-4.403047312,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,292,563,131,0,-2.498791322,-2.806386024,0,0,0,0,1,1,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,136,104,8,2,-2.823138472,-2.898919407,0,0,0,0,1,1,1,0,0,0,1
0,Full-time,Mid-Senior level,Unspecified,156,292,128,25,-5.60491141,-3.549243538,0,0,1,0,1,1,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,0,101,100,0,-2.823138472,-2.898919407,0,0,0,0,0,1,0,0,0,0,1
0,Full-time,Internship,Bachelor's Degree,90,78,15,24,-3.291500398,-1.7465462,0,0,1,0,1,1,0,0,1,0,1
0,Unspecified,Unspecified,Unspecified,57,10,73,0,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,102,125,11,4,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,1,0,0
0,Unspecified,Unspecified,Unspecified,192,47,67,0,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,0,0,0
0,Full-time,Mid-Senior level,Bachelor's Degree,83,270,109,73,-3.992018165,-3.943048543,1,0,0,0,1,1,0,0,1,0,1
0,Temporary,Entry level,High School or equivalent,67,160,30,0,-2.856609018,-2.216166691,1,0,0,0,1,0,0,0,1,0,0
0,Contract,Unspecified,Bachelor's Degree,0,193,0,0,-3.291500398,-3.981639589,1,0,0,0,0,0,0,0,0,0,0
0,Contract,Unspecified,Unspecified,143,156,187,0,-0.495323056,-3.981639589,1,0,0,0,1,1,0,0,0,1,1
0,Unspecified,Unspecified,Unspecified,56,176,36,8,-2.823138472,-2.351014509,0,0,0,0,1,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,56,97,0,0,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,0,0,0
0,Temporary,Entry level,High School or equivalent,67,168,58,0,-2.856609018,-4.403047312,1,0,0,0,1,0,0,0,1,0,0
0,Full-time,Not Applicable,High School or equivalent,136,41,16,2,-3.883577873,-2.898919407,0,0,0,0,1,0,1,0,0,0,1
0,Temporary,Internship,Unspecified,0,188,23,0,-6.020860869,-2.898919407,1,0,0,0,1,1,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,84,176,53,5,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,0,0,0
0,Full-time,Mid-Senior level,Bachelor's Degree,103,90,18,15,-2.856609018,-3.549243538,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Entry level,Bachelor's Degree,236,42,0,0,-3.972869919,-3.981639589,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Internship,Unspecified,57,262,70,0,-9.996358046,-2.391780105,1,0,0,0,1,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,0,107,16,141,-2.823138472,-2.898919407,0,0,0,1,0,1,0,0,1,0,1
0,Full-time,Entry level,Unspecified,0,58,39,0,-5.508415548,-3.572720143,1,0,0,0,1,0,0,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,142,131,34,7,-3.972869919,-3.981639589,0,0,1,0,0,1,0,0,0,0,0
0,Full-time,Director,Bachelor's Degree,212,217,136,322,-9.996358046,-2.806386024,0,0,0,0,1,0,0,0,0,0,1
0,Other,Entry level,Unspecified,347,285,26,23,-3.972869919,-3.981639589,1,0,0,0,1,1,0,0,1,0,1
0,Unspecified,Unspecified,Unspecified,113,65,28,64,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,0,1
0,Temporary,Entry level,High School or equivalent,121,171,8,69,-1.674331188,-2.853301252,1,0,0,0,1,1,0,0,0,1,1
0,Contract,Unspecified,Bachelor's Degree,9,32,19,3,-9.740450581,-2.898919407,1,0,0,0,1,0,0,0,1,0,0
0,Full-time,Unspecified,Unspecified,34,99,168,0,-6.787626341,-2.898919407,1,0,0,0,0,0,0,0,1,1,1
0,Full-time,Mid-Senior level,Unspecified,220,397,73,0,-4.095068015,-3.549243538,0,0,0,0,1,1,0,0,1,0,0
0,Unspecified,Unspecified,Unspecified,73,74,29,0,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Entry level,Unspecified,153,218,57,83,-3.056588271,-2.853301252,1,0,0,0,1,0,1,1,0,0,1
0,Full-time,Associate,Bachelor's Degree,30,318,99,125,-6.160939402,-3.981639589,1,0,0,0,1,1,0,0,1,0,1
0,Full-time,Internship,Unspecified,73,236,65,64,-9.996358046,-2.898919407,0,0,0,0,1,0,0,0,1,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,92,319,63,6,-5.60491141,-3.549243538,1,0,1,0,1,1,0,0,1,0,1
0,Contract,Not Applicable,Certification,30,265,11,2,-2.015685175,-5.775604967,1,0,0,0,0,0,0,0,0,1,1
0,Unspecified,Unspecified,Unspecified,0,121,92,0,-2.823138472,-2.898919407,0,0,0,1,1,1,0,0,0,1,0
0,Full-time,Mid-Senior level,Bachelor's Degree,231,212,87,2,-6.020860869,-2.806386024,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,69,108,0,0,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,66,22,69,0,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,0,180,0,0,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,0,176,38,0,-3.846767945,-3.943048543,1,0,0,0,1,0,0,0,0,1,1
0,Unspecified,Unspecified,Unspecified,248,316,46,7,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,1,0,0
0,Full-time,Associate,Bachelor's Degree,107,162,38,18,-5.60491141,-3.981639589,1,0,0,0,1,0,0,0,1,0,0
0,Unspecified,Unspecified,Unspecified,0,24,24,141,-2.823138472,-2.898919407,0,0,0,0,0,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,0,70,140,32,-2.823138472,-2.898919407,1,0,0,0,0,1,0,0,0,0,0
0,Contract,Unspecified,Bachelor's Degree,9,41,17,3,-9.740450581,-2.898919407,1,0,0,0,1,1,0,0,1,0,0
0,Unspecified,Unspecified,Unspecified,0,136,224,0,-2.823138472,-2.898919407,1,0,0,0,0,1,0,0,0,0,1
0,Full-time,Entry level,Vocational,84,102,45,21,-2.38041077,-2.853301252,1,0,1,0,1,1,0,0,0,0,0
0,Full-time,Unspecified,Bachelor's Degree,168,282,84,16,-5.60491141,-4.403047312,1,0,0,0,1,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,57,23,15,0,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,0,1,0
0,Contract,Entry level,Bachelor's Degree,9,57,15,3,-9.740450581,-5.736378521,1,0,0,0,1,1,0,0,1,0,0
0,Full-time,Internship,Unspecified,28,149,114,0,-9.996358046,-4.403047312,0,0,0,0,1,1,0,0,1,0,0
0,Unspecified,Unspecified,Unspecified,0,121,92,0,-2.823138472,-2.898919407,0,0,0,1,1,1,0,0,0,1,0
0,Part-time,Entry level,High School or equivalent,270,96,280,0,-3.735790633,-7.745619564,1,0,1,0,1,1,0,0,0,0,0
0,Full-time,Mid-Senior level,Bachelor's Degree,0,232,268,0,-9.996358046,-2.216166691,1,0,0,0,0,0,0,0,1,1,1
0,Unspecified,Unspecified,Unspecified,41,77,52,3,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,41,101,29,3,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,1,0
0,Unspecified,Unspecified,Unspecified,41,93,55,3,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,0,0
0,Full-time,Unspecified,Unspecified,139,213,183,22,-9.996358046,-4.708274573,0,0,1,0,1,0,0,0,1,0,1
0,Full-time,Unspecified,Unspecified,0,22,76,10,-3.883577873,-2.216166691,0,0,0,0,0,0,0,0,0,0,0
0,Full-time,Mid-Senior level,Unspecified,153,237,30,74,-2.633916062,-2.853301252,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Mid-Senior level,Unspecified,80,174,122,11,-5.60491141,-2.391780105,1,0,0,0,1,1,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,0,148,261,163,-2.823138472,-2.898919407,0,0,0,0,0,1,0,0,0,0,0
0,Full-time,Mid-Senior level,Unspecified,198,91,99,0,-5.60491141,-3.550086188,1,0,0,0,1,0,0,0,1,0,1
0,Full-time,Executive,Master's Degree,0,140,43,10,-2.169675367,-1.458699604,1,0,0,0,0,1,1,1,1,1,1
0,Unspecified,Entry level,High School or equivalent,151,140,0,0,-2.633916062,-3.549243538,1,0,1,0,1,0,0,0,0,0,0
0,Full-time,Unspecified,Unspecified,88,130,1,97,-2.633916062,-3.549243538,1,0,0,0,1,0,0,0,1,0,1
0,Full-time,Entry level,High School or equivalent,133,57,14,7,-2.856609018,-1.458699604,1,0,1,1,1,0,0,0,0,1,0
0,Unspecified,Unspecified,Unspecified,232,96,1,1,-2.823138472,-2.898919407,0,0,0,0,1,0,1,0,0,1,1
0,Full-time,Mid-Senior level,Bachelor's Degree,192,255,70,0,-3.863756234,-2.898919407,1,0,0,0,1,0,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,0,97,123,55,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,0,0,0
0,Contract,Associate,Unspecified,0,185,18,7,-5.60491141,-3.549243538,1,0,0,1,1,1,0,0,0,1,1
0,Full-time,Associate,Bachelor's Degree,0,305,45,42,-3.291500398,-3.981639589,1,0,0,0,0,0,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,192,68,227,0,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,0,0,0
0,Full-time,Associate,Unspecified,153,389,74,63,-3.056588271,-3.549243538,1,0,0,0,1,1,1,1,0,0,1
0,Unspecified,Unspecified,Unspecified,140,214,21,83,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,0,1,1
0,Full-time,Unspecified,Unspecified,34,92,0,0,-3.252302048,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Full-time,Unspecified,Unspecified,100,137,138,86,-2.498791322,-3.549243538,0,0,0,1,1,1,0,1,0,0,1
0,Unspecified,Unspecified,Unspecified,77,74,89,58,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,192,91,42,0,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,0,1,1
0,Full-time,Entry level,Unspecified,153,184,42,90,-3.056588271,-2.853301252,1,0,0,0,1,0,1,1,0,0,1
0,Contract,Entry level,Bachelor's Degree,9,57,15,3,-9.740450581,-5.736378521,1,0,0,0,1,1,0,0,1,0,0
0,Full-time,Entry level,Unspecified,111,193,151,34,-3.769772449,-2.853301252,0,0,1,0,1,1,0,0,0,0,1
0,Part-time,Unspecified,Unspecified,81,126,43,0,-4.10988911,-2.898919407,0,0,0,0,0,1,0,0,0,1,1
0,Unspecified,Unspecified,Bachelor's Degree,143,230,129,0,-6.787626341,-3.549243538,1,0,0,0,1,1,0,0,1,0,0
0,Full-time,Associate,High School or equivalent,153,259,49,74,-3.056588271,-3.080366137,1,0,0,0,1,1,1,1,0,0,1
0,Full-time,Entry level,Bachelor's Degree,135,312,200,291,-2.856609018,-2.851360103,0,0,0,0,1,1,0,0,1,0,1
0,Unspecified,Unspecified,Unspecified,0,140,3,19,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,0,0
0,Full-time,Associate,Bachelor's Degree,224,134,49,0,-2.186507503,-3.981639589,0,0,0,0,1,1,0,0,0,0,1
0,Contract,Unspecified,Bachelor's Degree,9,32,19,3,-9.740450581,-2.898919407,1,0,0,0,1,0,0,0,1,0,0
0,Part-time,Unspecified,Unspecified,0,80,11,0,-6.020860869,-1.458699604,1,0,0,0,0,0,0,0,0,1,0
0,Full-time,Mid-Senior level,Bachelor's Degree,258,563,336,35,-4.209827054,-4.403047312,0,0,1,0,1,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,300,304,56,135,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,0,0
0,Full-time,Unspecified,Unspecified,382,185,118,234,-5.508415548,-1.84570792,0,0,0,0,1,1,0,0,1,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,192,255,70,0,-3.863756234,-2.898919407,1,0,0,0,1,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,2,45,5,2,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,1,0,0
